year,quarter,month,location,beverage_group,tax,price,under_report
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.47627242222427,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.07172275997272,
2014,4,10,Berkeley,fruit drinks/flavored waters,Taxed,11.80407526300422,
2014,4,10,Berkeley,fruit drinks/flavored waters,Taxed,12.18093893405942,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.70035522764037,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.78798191063579,
2014,4,10,Non-Berkeley,fruit drinks/flavored waters,Taxed,10.60324483265488,
2014,4,10,Berkeley,milk substitutes,Non-taxed,10.52210317922269,
2014,4,10,Berkeley,milk substitutes,Non-taxed,11.02578736828726,
2014,4,10,Non-Berkeley,milk substitutes,Non-taxed,10.71177782775663,
2014,4,10,Non-Berkeley,milk substitutes,Non-taxed,11.97238967424971,
2014,4,10,Non-Berkeley,milk substitutes,Non-taxed,11.66108544224215,
2014,4,10,Berkeley,milk substitutes,Taxed,11.67792617328835,
2014,4,10,Berkeley,milk substitutes,Taxed,12.90971390759581,
2014,4,10,Non-Berkeley,milk substitutes,Taxed,13.23056582239046,
2014,4,10,Non-Berkeley,milk substitutes,Taxed,14.92483074546587,
2014,4,10,Non-Berkeley,milk substitutes,Taxed,14.34608309718119,
2014,4,10,Berkeley,water,Non-taxed,3.226088190022271,
2014,4,10,Berkeley,water,Non-taxed,3.227637624919212,
2014,4,10,Non-Berkeley,water,Non-taxed,2.825067744881273,
2014,4,10,Non-Berkeley,water,Non-taxed,2.242174961960013,
2014,4,10,Non-Berkeley,water,Non-taxed,3.277144760710273,
2014,4,10,Berkeley,milk,Non-taxed,6.198230001481551,
2014,4,10,Berkeley,milk,Non-taxed,6.615027783874297,
2014,4,10,Non-Berkeley,milk,Non-taxed,6.107864958046681,
2014,4,10,Non-Berkeley,milk,Non-taxed,5.995234817505751,
2014,4,10,Non-Berkeley,milk,Non-taxed,6.0859203807528,
2014,4,11,Berkeley,soda,Non-taxed,4.485277940089177,
2014,4,11,Non-Berkeley,soda,Non-taxed,4.481313183690536,
2014,4,11,Non-Berkeley,soda,Non-taxed,3.746729995457168,
2014,4,11,Non-Berkeley,soda,Non-taxed,4.18241445736925,
2014,4,11,Berkeley,soda,Taxed,3.759552116117542,
2014,4,11,Non-Berkeley,soda,Taxed,3.251794446478982,
2014,4,11,Non-Berkeley,soda,Taxed,3.480367164734388,
2014,4,11,Non-Berkeley,soda,Taxed,3.067843514856365,
2014,4,11,Berkeley,fruit drinks/flavored waters,Non-taxed,6.031174043836651,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,5.201929831907038,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.969900812859172,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,5.086118149237022,
2014,4,11,Berkeley,fruit drinks/flavored waters,Taxed,2.874483411794165,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.140413927154944,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.407519061638772,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.129169481725897,
2014,4,11,Berkeley,milk substitutes,Non-taxed,5.309689741767887,
2014,4,11,Non-Berkeley,milk substitutes,Non-taxed,5.561815316643956,
2014,4,11,Non-Berkeley,milk substitutes,Non-taxed,5.650280542844499,
2014,4,11,Non-Berkeley,milk substitutes,Non-taxed,5.836778378430735,
2014,4,11,Berkeley,milk substitutes,Taxed,4.975616993926375,
2014,4,11,Non-Berkeley,milk substitutes,Taxed,10.62184641345392,
2014,4,11,Non-Berkeley,milk substitutes,Taxed,7.368885539491195,
2014,4,11,Non-Berkeley,milk substitutes,Taxed,4.692568437065301,
2014,4,11,Berkeley,water,Non-taxed,1.009872256376789,
2014,4,11,Non-Berkeley,water,Non-taxed,.9094215764202134,
2014,4,11,Non-Berkeley,water,Non-taxed,.9396316403401873,
2014,4,11,Non-Berkeley,water,Non-taxed,.914836060310821,
2014,4,11,Berkeley,milk,Non-taxed,3.102808514474826,
2014,4,11,Non-Berkeley,milk,Non-taxed,2.997571521852203,
2014,4,11,Non-Berkeley,milk,Non-taxed,2.858372692420429,
2014,4,11,Non-Berkeley,milk,Non-taxed,2.938142916923564,
2014,4,11,Berkeley,soda,Non-taxed,5.791700822640548,
2014,4,11,Non-Berkeley,soda,Non-taxed,5.516925021133664,
2014,4,11,Non-Berkeley,soda,Non-taxed,5.792929030508005,
2014,4,11,Non-Berkeley,soda,Non-taxed,5.407884229334906,
2014,4,11,Berkeley,soda,Taxed,11.00092826025418,
2014,4,11,Non-Berkeley,soda,Taxed,11.31714615557218,
2014,4,11,Non-Berkeley,soda,Taxed,10.18323545384956,
2014,4,11,Non-Berkeley,soda,Taxed,11.6433505131954,
2014,4,11,Berkeley,fruit drinks/flavored waters,Non-taxed,11.54190962821937,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.88757917719182,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.27391947578897,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.71282921959047,
2014,4,11,Berkeley,fruit drinks/flavored waters,Taxed,12.69882742811976,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.51013851877355,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.48868902675276,
2014,4,11,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.65052902364842,
2014,4,11,Berkeley,milk substitutes,Non-taxed,10.76128192743677,
2014,4,11,Non-Berkeley,milk substitutes,Non-taxed,10.69669852407426,
2014,4,11,Non-Berkeley,milk substitutes,Non-taxed,11.63318846944755,
2014,4,11,Non-Berkeley,milk substitutes,Non-taxed,11.50789578438447,
2014,4,11,Berkeley,milk substitutes,Taxed,12.82905857331881,
2014,4,11,Non-Berkeley,milk substitutes,Taxed,13.412949996725,
2014,4,11,Non-Berkeley,milk substitutes,Taxed,15.39242913944862,
2014,4,11,Non-Berkeley,milk substitutes,Taxed,12.56237209472587,
2014,4,11,Berkeley,water,Non-taxed,3.637927683451146,
2014,4,11,Non-Berkeley,water,Non-taxed,2.958969126135885,
2014,4,11,Non-Berkeley,water,Non-taxed,2.513354250034304,
2014,4,11,Non-Berkeley,water,Non-taxed,3.474998039336136,
2014,4,11,Berkeley,milk,Non-taxed,6.722252671839779,
2014,4,11,Non-Berkeley,milk,Non-taxed,6.246603618331249,
2014,4,11,Non-Berkeley,milk,Non-taxed,6.138378424261892,
2014,4,11,Non-Berkeley,milk,Non-taxed,6.193456306939189,
2014,4,12,Berkeley,soda,Non-taxed,4.371290080668549,
2014,4,12,Non-Berkeley,soda,Non-taxed,3.757677993737174,
2014,4,12,Non-Berkeley,soda,Non-taxed,3.696167845606391,
2014,4,12,Non-Berkeley,soda,Non-taxed,3.501805343709145,
2014,4,12,Berkeley,soda,Taxed,3.76156080839919,
2014,4,12,Non-Berkeley,soda,Taxed,3.217557805889374,
2014,4,12,Non-Berkeley,soda,Taxed,3.626469839307658,
2014,4,12,Non-Berkeley,soda,Taxed,3.309258571007771,
2014,4,12,Berkeley,fruit drinks/flavored waters,Non-taxed,4.651746968757339,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,5.002980874720481,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.46109727541492,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.652985544117153,
2014,4,12,Berkeley,fruit drinks/flavored waters,Taxed,2.465179363564964,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.823217648038591,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.912664864600719,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.695241462599388,
2014,4,12,Berkeley,milk substitutes,Non-taxed,4.998760202710863,
2014,4,12,Non-Berkeley,milk substitutes,Non-taxed,5.680144675984764,
2014,4,12,Non-Berkeley,milk substitutes,Non-taxed,5.369906720085594,
2014,4,12,Non-Berkeley,milk substitutes,Non-taxed,5.635441838768173,
2014,4,12,Berkeley,milk substitutes,Taxed,10.79477441753965,
2014,4,12,Non-Berkeley,milk substitutes,Taxed,12.57948759367509,
2014,4,12,Non-Berkeley,milk substitutes,Taxed,9.725428031464709,
2014,4,12,Non-Berkeley,milk substitutes,Taxed,5.70182809713268,
2014,4,12,Berkeley,water,Non-taxed,.9671395281006168,
2014,4,12,Non-Berkeley,water,Non-taxed,.8766030342183421,
2014,4,12,Non-Berkeley,water,Non-taxed,1.038604308975262,
2014,4,12,Non-Berkeley,water,Non-taxed,.9740697420106526,
2014,4,12,Berkeley,milk,Non-taxed,3.140279680081563,
2014,4,12,Non-Berkeley,milk,Non-taxed,3.052673704703488,
2014,4,12,Non-Berkeley,milk,Non-taxed,2.866889677154083,
2014,4,12,Non-Berkeley,milk,Non-taxed,2.945669692396407,
2014,4,12,Berkeley,soda,Non-taxed,5.335124486178629,
2014,4,12,Berkeley,soda,Non-taxed,5.624903458107543,
2014,4,12,Non-Berkeley,soda,Non-taxed,5.304614839070454,
2014,4,12,Non-Berkeley,soda,Non-taxed,5.77107482658975,
2014,4,12,Non-Berkeley,soda,Non-taxed,5.442640426628684,
2014,4,12,Berkeley,soda,Taxed,10.27206735692939,
2014,4,12,Berkeley,soda,Taxed,10.20694749565887,
2014,4,12,Non-Berkeley,soda,Taxed,10.77294379167659,
2014,4,12,Non-Berkeley,soda,Taxed,9.676018544195834,
2014,4,12,Non-Berkeley,soda,Taxed,10.68661257333938,
2014,4,12,Berkeley,fruit drinks/flavored waters,Non-taxed,11.06078488671616,
2014,4,12,Berkeley,fruit drinks/flavored waters,Non-taxed,11.1820361863008,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.44616126571066,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.16814710676293,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.06012777954063,
2014,4,12,Berkeley,fruit drinks/flavored waters,Taxed,12.17025641050312,
2014,4,12,Berkeley,fruit drinks/flavored waters,Taxed,13.14102181797474,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.11683090205098,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.67482250246926,
2014,4,12,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.39105746366941,
2014,4,12,Berkeley,milk substitutes,Non-taxed,10.36843406194969,
2014,4,12,Berkeley,milk substitutes,Non-taxed,10.70763413060383,
2014,4,12,Non-Berkeley,milk substitutes,Non-taxed,10.70053505793789,
2014,4,12,Non-Berkeley,milk substitutes,Non-taxed,11.52096206220851,
2014,4,12,Non-Berkeley,milk substitutes,Non-taxed,11.40052748573552,
2014,4,12,Berkeley,milk substitutes,Taxed,10.89179962995048,
2014,4,12,Berkeley,milk substitutes,Taxed,12.86581476136137,
2014,4,12,Non-Berkeley,milk substitutes,Taxed,13.61297025221143,
2014,4,12,Non-Berkeley,milk substitutes,Taxed,13.53273239725771,
2014,4,12,Non-Berkeley,milk substitutes,Taxed,12.66453722059702,
2014,4,12,Berkeley,water,Non-taxed,3.484417488883467,
2014,4,12,Berkeley,water,Non-taxed,3.444560360405506,
2014,4,12,Non-Berkeley,water,Non-taxed,2.841441792831306,
2014,4,12,Non-Berkeley,water,Non-taxed,2.494871253739708,
2014,4,12,Non-Berkeley,water,Non-taxed,3.437351586294538,
2014,4,12,Berkeley,milk,Non-taxed,6.405108511253246,
2014,4,12,Berkeley,milk,Non-taxed,6.729690361636539,
2014,4,12,Non-Berkeley,milk,Non-taxed,6.264527978444205,
2014,4,12,Non-Berkeley,milk,Non-taxed,6.140896017988712,
2014,4,12,Non-Berkeley,milk,Non-taxed,6.311317351448873,
2015,1,1,Berkeley,soda,Non-taxed,6.28236558161448,
2015,1,1,Non-Berkeley,soda,Non-taxed,6.951140379244511,
2015,1,1,Non-Berkeley,soda,Non-taxed,4.947485200840906,
2015,1,1,Non-Berkeley,soda,Non-taxed,5.757873975715933,
2015,1,1,Berkeley,soda,Taxed,5.074449077498862,
2015,1,1,Non-Berkeley,soda,Taxed,3.706144374294929,
2015,1,1,Non-Berkeley,soda,Taxed,4.943694632377083,
2015,1,1,Non-Berkeley,soda,Taxed,3.107571258203441,
2015,1,1,Berkeley,fruit drinks/flavored waters,Non-taxed,5.238507401071182,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.703481430455186,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.813900219741539,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.59041261273118,
2015,1,1,Berkeley,fruit drinks/flavored waters,Taxed,2.724797660142079,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.382094420009983,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.122630188434391,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,2.878089013800925,
2015,1,1,Berkeley,milk substitutes,Non-taxed,4.492863510453463,
2015,1,1,Non-Berkeley,milk substitutes,Non-taxed,5.777007680135807,
2015,1,1,Non-Berkeley,milk substitutes,Non-taxed,5.49288590687452,
2015,1,1,Non-Berkeley,milk substitutes,Non-taxed,5.265107193446662,
2015,1,1,Berkeley,milk substitutes,Taxed,11.60227158467704,
2015,1,1,Non-Berkeley,milk substitutes,Taxed,11.59331573897858,
2015,1,1,Non-Berkeley,milk substitutes,Taxed,10.11670748309865,
2015,1,1,Non-Berkeley,milk substitutes,Taxed,5.328576846667431,
2015,1,1,Berkeley,water,Non-taxed,.9138134317193808,
2015,1,1,Non-Berkeley,water,Non-taxed,.86444919827586,
2015,1,1,Non-Berkeley,water,Non-taxed,.9414967082692757,
2015,1,1,Non-Berkeley,water,Non-taxed,.9607397726646569,
2015,1,1,Berkeley,milk,Non-taxed,3.14102194025345,
2015,1,1,Non-Berkeley,milk,Non-taxed,2.800754195106585,
2015,1,1,Non-Berkeley,milk,Non-taxed,2.881165624148874,
2015,1,1,Non-Berkeley,milk,Non-taxed,2.778374641261157,
2015,1,1,Berkeley,soda,Non-taxed,5.462645580287298,
2015,1,1,Berkeley,soda,Non-taxed,5.770893869609818,
2015,1,1,Non-Berkeley,soda,Non-taxed,5.584992345510361,
2015,1,1,Non-Berkeley,soda,Non-taxed,5.888709145135119,
2015,1,1,Non-Berkeley,soda,Non-taxed,5.60660717195995,
2015,1,1,Berkeley,soda,Taxed,10.24417904594155,
2015,1,1,Berkeley,soda,Taxed,11.28222147939378,
2015,1,1,Non-Berkeley,soda,Taxed,10.98421313255856,
2015,1,1,Non-Berkeley,soda,Taxed,10.34904853278296,
2015,1,1,Non-Berkeley,soda,Taxed,11.46210708870874,
2015,1,1,Berkeley,fruit drinks/flavored waters,Non-taxed,11.6395261418575,
2015,1,1,Berkeley,fruit drinks/flavored waters,Non-taxed,12.19319997903212,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.45545798059844,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.82602294137931,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.36680484567988,
2015,1,1,Berkeley,fruit drinks/flavored waters,Taxed,11.7425056831623,
2015,1,1,Berkeley,fruit drinks/flavored waters,Taxed,12.69979444558781,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.05830177992712,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.35359801204165,
2015,1,1,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.76390270881996,
2015,1,1,Berkeley,milk substitutes,Non-taxed,10.43094995945888,
2015,1,1,Berkeley,milk substitutes,Non-taxed,10.67463417543824,
2015,1,1,Non-Berkeley,milk substitutes,Non-taxed,10.5619841669854,
2015,1,1,Non-Berkeley,milk substitutes,Non-taxed,11.94835655438272,
2015,1,1,Non-Berkeley,milk substitutes,Non-taxed,11.71210584992522,
2015,1,1,Berkeley,milk substitutes,Taxed,11.53461983267145,
2015,1,1,Berkeley,milk substitutes,Taxed,12.80840223273316,
2015,1,1,Non-Berkeley,milk substitutes,Taxed,13.80255031350517,
2015,1,1,Non-Berkeley,milk substitutes,Taxed,14.95140164993861,
2015,1,1,Non-Berkeley,milk substitutes,Taxed,13.11538228011002,
2015,1,1,Berkeley,water,Non-taxed,3.197115190263605,
2015,1,1,Berkeley,water,Non-taxed,3.226760445822787,
2015,1,1,Non-Berkeley,water,Non-taxed,2.844611968454856,
2015,1,1,Non-Berkeley,water,Non-taxed,2.364044194882196,
2015,1,1,Non-Berkeley,water,Non-taxed,3.408057263045562,
2015,1,1,Berkeley,milk,Non-taxed,6.297037694095859,
2015,1,1,Berkeley,milk,Non-taxed,6.64230020060355,
2015,1,1,Non-Berkeley,milk,Non-taxed,6.212260439615618,
2015,1,1,Non-Berkeley,milk,Non-taxed,6.229541577464644,
2015,1,1,Non-Berkeley,milk,Non-taxed,6.212658706687268,
2015,1,2,Berkeley,soda,Non-taxed,5.422397400378464,
2015,1,2,Non-Berkeley,soda,Non-taxed,5.667863296267377,
2015,1,2,Non-Berkeley,soda,Non-taxed,4.690291719164677,
2015,1,2,Non-Berkeley,soda,Non-taxed,3.92693465649092,
2015,1,2,Berkeley,soda,Taxed,2.731044311746266,
2015,1,2,Non-Berkeley,soda,Taxed,3.400550170239376,
2015,1,2,Non-Berkeley,soda,Taxed,4.755290383054711,
2015,1,2,Non-Berkeley,soda,Taxed,3.125979698787078,
2015,1,2,Berkeley,fruit drinks/flavored waters,Non-taxed,4.765053785633484,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.530824649228254,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.369762416090457,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.467882601490292,
2015,1,2,Berkeley,fruit drinks/flavored waters,Taxed,2.373369831356106,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.449900867495567,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.234227759422239,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.256366045038699,
2015,1,2,Berkeley,milk substitutes,Non-taxed,5.347820324745091,
2015,1,2,Non-Berkeley,milk substitutes,Non-taxed,5.03612705687359,
2015,1,2,Non-Berkeley,milk substitutes,Non-taxed,5.38789811923448,
2015,1,2,Non-Berkeley,milk substitutes,Non-taxed,5.29983087067574,
2015,1,2,Berkeley,milk substitutes,Taxed,6.290557710490743,
2015,1,2,Non-Berkeley,milk substitutes,Taxed,9.014774483490994,
2015,1,2,Non-Berkeley,milk substitutes,Taxed,5.628370980458355,
2015,1,2,Non-Berkeley,milk substitutes,Taxed,4.544523987430541,
2015,1,2,Berkeley,water,Non-taxed,.9117608936685596,
2015,1,2,Non-Berkeley,water,Non-taxed,.8476722879725598,
2015,1,2,Non-Berkeley,water,Non-taxed,.9105907481650473,
2015,1,2,Non-Berkeley,water,Non-taxed,.9163619876178642,
2015,1,2,Berkeley,milk,Non-taxed,3.212274378234178,
2015,1,2,Non-Berkeley,milk,Non-taxed,2.730437692964002,
2015,1,2,Non-Berkeley,milk,Non-taxed,2.652591609581265,
2015,1,2,Non-Berkeley,milk,Non-taxed,2.689611551783212,
2015,1,2,Berkeley,soda,Non-taxed,5.387664651130744,
2015,1,2,Berkeley,soda,Non-taxed,5.357396297343278,
2015,1,2,Non-Berkeley,soda,Non-taxed,5.227150934003964,
2015,1,2,Non-Berkeley,soda,Non-taxed,5.886794234470888,
2015,1,2,Non-Berkeley,soda,Non-taxed,5.279293350382692,
2015,1,2,Berkeley,soda,Taxed,10.58747155447169,
2015,1,2,Berkeley,soda,Taxed,10.93141285988683,
2015,1,2,Non-Berkeley,soda,Taxed,11.11940017385457,
2015,1,2,Non-Berkeley,soda,Taxed,10.55232196997142,
2015,1,2,Non-Berkeley,soda,Taxed,11.81186108309143,
2015,1,2,Berkeley,fruit drinks/flavored waters,Non-taxed,11.77043406906893,
2015,1,2,Berkeley,fruit drinks/flavored waters,Non-taxed,12.3111994701096,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.61994731320482,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.8686942584098,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.65803735625298,
2015,1,2,Berkeley,fruit drinks/flavored waters,Taxed,11.65830776514326,
2015,1,2,Berkeley,fruit drinks/flavored waters,Taxed,13.24051908159097,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.40875333908559,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.63795582973186,
2015,1,2,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.43279013756833,
2015,1,2,Berkeley,milk substitutes,Non-taxed,10.4665689136859,
2015,1,2,Berkeley,milk substitutes,Non-taxed,11.04237417582536,
2015,1,2,Non-Berkeley,milk substitutes,Non-taxed,10.80265029140653,
2015,1,2,Non-Berkeley,milk substitutes,Non-taxed,11.99683597958631,
2015,1,2,Non-Berkeley,milk substitutes,Non-taxed,11.74002204152631,
2015,1,2,Berkeley,milk substitutes,Taxed,11.61960495112998,
2015,1,2,Berkeley,milk substitutes,Taxed,13.5710598346316,
2015,1,2,Non-Berkeley,milk substitutes,Taxed,13.68410130555731,
2015,1,2,Non-Berkeley,milk substitutes,Taxed,16.10320446542861,
2015,1,2,Non-Berkeley,milk substitutes,Taxed,13.33095021769299,
2015,1,2,Berkeley,water,Non-taxed,3.256478919633714,
2015,1,2,Berkeley,water,Non-taxed,3.291450684691603,
2015,1,2,Non-Berkeley,water,Non-taxed,2.879099435590383,
2015,1,2,Non-Berkeley,water,Non-taxed,2.30457525310195,
2015,1,2,Non-Berkeley,water,Non-taxed,3.434368529540871,
2015,1,2,Berkeley,milk,Non-taxed,6.398543226587197,
2015,1,2,Berkeley,milk,Non-taxed,6.770044659550757,
2015,1,2,Non-Berkeley,milk,Non-taxed,6.252205360369844,
2015,1,2,Non-Berkeley,milk,Non-taxed,6.237040126476822,
2015,1,2,Non-Berkeley,milk,Non-taxed,6.316907106656745,
2015,1,3,Berkeley,soda,Non-taxed,5.072510077264104,
2015,1,3,Non-Berkeley,soda,Non-taxed,3.959874815078131,
2015,1,3,Non-Berkeley,soda,Non-taxed,4.588706460745537,
2015,1,3,Non-Berkeley,soda,Non-taxed,3.968899763330507,
2015,1,3,Berkeley,soda,Taxed,3.052477552629865,
2015,1,3,Non-Berkeley,soda,Taxed,3.653190348299003,
2015,1,3,Non-Berkeley,soda,Taxed,5.247105153941422,
2015,1,3,Non-Berkeley,soda,Taxed,3.190658522627635,
2015,1,3,Berkeley,fruit drinks/flavored waters,Non-taxed,4.288901961347291,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.404744468631775,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,4.288488827953497,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,3.955095246865138,
2015,1,3,Berkeley,fruit drinks/flavored waters,Taxed,2.581706593384791,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.519810543564708,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.238476840780748,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,3.169234430686097,
2015,1,3,Berkeley,milk substitutes,Non-taxed,5.566348811390786,
2015,1,3,Non-Berkeley,milk substitutes,Non-taxed,5.403499463114061,
2015,1,3,Non-Berkeley,milk substitutes,Non-taxed,5.558487192875162,
2015,1,3,Non-Berkeley,milk substitutes,Non-taxed,5.490051019454231,
2015,1,3,Berkeley,milk substitutes,Taxed,6.116718550818391,
2015,1,3,Non-Berkeley,milk substitutes,Taxed,10.45419339478543,
2015,1,3,Non-Berkeley,milk substitutes,Taxed,5.48635149752292,
2015,1,3,Non-Berkeley,milk substitutes,Taxed,4.669863807212771,
2015,1,3,Berkeley,water,Non-taxed,.911364189628752,
2015,1,3,Non-Berkeley,water,Non-taxed,.8660764998513119,
2015,1,3,Non-Berkeley,water,Non-taxed,.9229004839925924,
2015,1,3,Non-Berkeley,water,Non-taxed,.9178473391940212,
2015,1,3,Berkeley,milk,Non-taxed,2.913263513535048,
2015,1,3,Non-Berkeley,milk,Non-taxed,2.537018003296671,
2015,1,3,Non-Berkeley,milk,Non-taxed,2.630728925923678,
2015,1,3,Non-Berkeley,milk,Non-taxed,2.561258807057832,
2015,1,3,Berkeley,soda,Non-taxed,5.568345715758669,
2015,1,3,Berkeley,soda,Non-taxed,5.835053412581333,
2015,1,3,Non-Berkeley,soda,Non-taxed,5.549171734274686,
2015,1,3,Non-Berkeley,soda,Non-taxed,6.102491230925583,
2015,1,3,Non-Berkeley,soda,Non-taxed,5.464445320551975,
2015,1,3,Berkeley,soda,Taxed,11.56068088767763,
2015,1,3,Berkeley,soda,Taxed,11.69071780590995,
2015,1,3,Non-Berkeley,soda,Taxed,11.38048282167038,
2015,1,3,Non-Berkeley,soda,Taxed,10.94085791357803,
2015,1,3,Non-Berkeley,soda,Taxed,11.57639148169628,
2015,1,3,Berkeley,fruit drinks/flavored waters,Non-taxed,11.87521255376538,
2015,1,3,Berkeley,fruit drinks/flavored waters,Non-taxed,12.47552591652113,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.91814349011304,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,11.82415680516485,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Non-taxed,12.88416720258579,
2015,1,3,Berkeley,fruit drinks/flavored waters,Taxed,12.33560747356462,
2015,1,3,Berkeley,fruit drinks/flavored waters,Taxed,13.93010008677304,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,12.62565571981501,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.46864747829438,
2015,1,3,Non-Berkeley,fruit drinks/flavored waters,Taxed,11.67914897302824,
2015,1,3,Berkeley,milk substitutes,Non-taxed,11.101930076151,
2015,1,3,Berkeley,milk substitutes,Non-taxed,12.0792723176895,
2015,1,3,Non-Berkeley,milk substitutes,Non-taxed,11.11611181904636,
2015,1,3,Non-Berkeley,milk substitutes,Non-taxed,12.33264920239342,
2015,1,3,Non-Berkeley,milk substitutes,Non-taxed,12.29825174795514,
2015,1,3,Berkeley,milk substitutes,Taxed,13.94451401555327,
2015,1,3,Berkeley,milk substitutes,Taxed,14.54856323032046,
2015,1,3,Non-Berkeley,milk substitutes,Taxed,14.60983731992576,
2015,1,3,Non-Berkeley,milk substitutes,Taxed,16.54091576061271,
2015,1,3,Non-Berkeley,milk substitutes,Taxed,14.51937711637486,
2015,1,3,Berkeley,water,Non-taxed,2.975026786687787,
2015,1,3,Berkeley,water,Non-taxed,3.293052331845674,
2015,1,3,Non-Berkeley,water,Non-taxed,2.901346113689718,
2015,1,3,Non-Berkeley,water,Non-taxed,2.531127391491749,
2015,1,3,Non-Berkeley,water,Non-taxed,3.578138782893503,
2015,1,3,Berkeley,milk,Non-taxed,6.503060026459018,
2015,1,3,Berkeley,milk,Non-taxed,6.774541595806618,
2015,1,3,Non-Berkeley,milk,Non-taxed,6.3801132894015,
2015,1,3,Non-Berkeley,milk,Non-taxed,6.343289088622923,
2015,1,3,Non-Berkeley,milk,Non-taxed,6.370998821105343,
2015,2,4,Berkeley,soda,Non-taxed,5.812258462166243,
2015,2,4,Non-Berkeley,soda,Non-taxed,5.150275538097702,
